광역시도,기초지자체,배출연도,배출월,배출일,배출량(g),배출횟수
경기도,군포시,2023,11,6,6354650,4154
경기도,군포시,2023,11,7,6248200,4253
경기도,군포시,2023,11,8,5975800,4144
경기도,군포시,2023,11,9,5489100,3698
경기도,군포시,2023,11,10,5295550,3443
경기도,군포시,2023,11,11,6042100,3623
경기도,군포시,2023,11,12,8065100,4615
경기도,군포시,2023,11,13,7055300,4214
경기도,군포시,2023,11,14,6478450,4074
경기도,군포시,2023,11,15,7021250,4353
경기도,군포시,2023,11,16,5573100,3256
경기도,군포시,2023,11,17,7098200,3877
경기도,군포시,2023,11,18,7194300,3822
경기도,군포시,2023,11,19,9086850,4747
경기도,군포시,2023,11,20,7918000,4483
경기도,군포시,2023,11,21,6996400,4054
경기도,군포시,2023,11,22,6846650,4129
경기도,군포시,2023,11,23,6468350,3824
경기도,군포시,2023,11,24,6258650,3521
경기도,군포시,2023,11,25,7176850,3768
경기도,군포시,2023,11,26,9041350,4764
경기도,군포시,2023,11,27,7679400,4297
경기도,군포시,2023,11,28,6293350,3792
경기도,군포시,2023,11,29,6145800,3803
경기도,군포시,2023,11,30,5348850,3249
경기도,군포시,2023,12,1,5291250,3310
경기도,군포시,2023,12,2,6281000,3632
경기도,군포시,2023,12,3,7845350,4448
경기도,군포시,2023,12,4,6890250,4121
경기도,군포시,2023,12,5,5958400,3749
경기도,군포시,2023,12,6,5274850,3515
경기도,군포시,2023,12,7,5680150,3568
경기도,군포시,2023,12,8,5314500,3528
경기도,군포시,2023,12,9,5923000,3672
경기도,군포시,2023,12,10,7913200,4696
경기도,군포시,2023,12,11,5950850,3619
경기도,군포시,2023,12,12,6062600,3890
경기도,군포시,2023,12,13,5622850,3673
경기도,군포시,2023,12,14,4501800,2928
경기도,군포시,2023,12,15,4911000,3242
경기도,군포시,2023,12,16,5155450,3237
경기도,군포시,2023,12,17,6045200,3856
경기도,군포시,2023,12,18,5457550,3639
경기도,군포시,2023,12,19,5011600,3412
경기도,군포시,2023,12,20,4927300,3292
경기도,군포시,2023,12,21,3991500,2796
경기도,군포시,2023,12,22,3910900,2701
경기도,군포시,2023,12,23,4825900,3189
경기도,군포시,2023,12,24,5497600,3565
경기도,군포시,2023,12,25,6843900,4116
경기도,군포시,2023,12,26,5899500,3789
경기도,군포시,2023,12,27,5620400,3552
경기도,군포시,2023,12,28,4996050,3237
경기도,군포시,2023,12,29,4697750,3168
경기도,군포시,2023,12,30,5328950,3250
경기도,군포시,2023,12,31,6847400,4078
경기도,김포시,2023,1,1,4160050,2142
경기도,김포시,2023,1,2,2593050,1289
경기도,김포시,2023,1,3,2374400,1234
경기도,김포시,2023,1,4,3014850,1614
경기도,김포시,2023,1,5,2457100,1303
경기도,김포시,2023,1,6,2380950,1239
경기도,김포시,2023,1,7,2767250,1414
경기도,김포시,2023,1,8,4248600,2182
경기도,김포시,2023,1,9,2633100,1325
경기도,김포시,2023,1,10,2478150,1266
경기도,김포시,2023,1,11,3053400,1678
경기도,김포시,2023,1,12,2676900,1358
경기도,김포시,2023,1,13,2132350,1122
경기도,김포시,2023,1,14,2681150,1367
경기도,김포시,2023,1,15,4534900,2321
경기도,김포시,2023,1,16,2580550,1320
경기도,김포시,2023,1,17,2465650,1231
경기도,김포시,2023,1,18,3266450,1797
경기도,김포시,2023,1,19,3027650,1618
경기도,김포시,2023,1,20,3084750,1614
경기도,김포시,2023,1,21,3249350,1630
경기도,김포시,2023,1,22,2284150,1074
경기도,김포시,2023,1,23,2897200,1294
경기도,김포시,2023,1,24,2794550,1289
경기도,김포시,2023,1,25,3908800,1865
경기도,김포시,2023,1,26,2553750,1281
경기도,김포시,2023,1,27,2212850,1140
경기도,김포시,2023,1,28,2672500,1358
경기도,김포시,2023,1,29,4152650,2182
경기도,김포시,2023,1,30,2597700,1315
경기도,김포시,2023,1,31,2611950,1338
경기도,김포시,2023,2,1,3072600,1610
경기도,김포시,2023,2,2,2485650,1301
경기도,김포시,2023,2,3,2390950,1195
경기도,김포시,2023,2,4,2764800,1377
경기도,김포시,2023,2,5,3871300,2078
경기도,김포시,2023,2,6,2669650,1324
경기도,김포시,2023,2,7,2427300,1276
경기도,김포시,2023,2,8,2900450,1648
경기도,김포시,2023,2,9,2412450,1317
경기도,김포시,2023,2,10,2287150,1235
경기도,김포시,2023,2,11,2525150,1323
경기도,김포시,2023,2,12,4223500,2173
경기도,김포시,2023,2,13,2425850,1283
경기도,김포시,2023,2,14,2368600,1243
경기도,김포시,2023,2,15,2733150,1598
경기도,김포시,2023,2,16,2279600,1287
경기도,김포시,2023,2,17,2086100,1170
경기도,김포시,2023,2,18,2481550,1307
경기도,김포시,2023,2,19,3787750,2079
경기도,김포시,2023,2,20,2292500,1218
경기도,김포시,2023,2,21,2243300,1229
경기도,김포시,2023,2,22,2875400,1565
경기도,김포시,2023,2,23,2386100,1326
경기도,김포시,2023,2,24,1968550,1091
경기도,김포시,2023,2,25,2416250,1282
경기도,김포시,2023,2,26,4040750,2104
경기도,김포시,2023,2,27,2208300,1195
경기도,김포시,2023,2,28,2041050,1097
경기도,김포시,2023,3,1,3299600,1779
경기도,김포시,2023,3,2,2202250,1259
경기도,김포시,2023,3,3,2138500,1199
경기도,김포시,2023,3,4,2438550,1353
경기도,김포시,2023,3,5,3864600,2171
경기도,김포시,2023,3,6,2363650,1313
경기도,김포시,2023,3,7,2128200,1230
경기도,김포시,2023,3,8,2674250,1528
경기도,김포시,2023,3,9,2214550,1257
경기도,김포시,2023,3,10,2203200,1226
경기도,김포시,2023,3,11,2374600,1330
경기도,김포시,2023,3,12,3887750,2064
경기도,김포시,2023,3,13,2337150,1327
경기도,김포시,2023,3,14,2226500,1247
경기도,김포시,2023,3,15,2511450,1498
경기도,김포시,2023,3,16,2160000,1249
경기도,김포시,2023,3,17,1961050,1147
경기도,김포시,2023,3,18,2401700,1353
경기도,김포시,2023,3,19,3936400,2173
경기도,김포시,2023,3,20,2294250,1292
경기도,김포시,2023,3,21,2326850,1292
경기도,김포시,2023,3,22,2877350,1663
경기도,김포시,2023,3,23,2288150,1278
경기도,김포시,2023,3,24,1938050,1170
경기도,김포시,2023,3,25,2460750,1382
경기도,김포시,2023,3,26,3742750,2141
경기도,김포시,2023,3,27,2299150,1294
경기도,김포시,2023,3,28,2163950,1273
경기도,김포시,2023,3,29,2742600,1612
경기도,김포시,2023,3,30,2186700,1311
경기도,김포시,2023,3,31,2113550,1241
경기도,김포시,2023,4,1,2331650,1342
경기도,김포시,2023,4,2,3806850,2268
경기도,김포시,2023,4,3,2242400,1294
경기도,김포시,2023,4,4,2206400,1258
경기도,김포시,2023,4,5,2298900,1381
경기도,김포시,2023,4,6,2292200,1368
경기도,김포시,2023,4,7,2192450,1291
경기도,김포시,2023,4,8,2379150,1395
경기도,김포시,2023,4,9,3928200,2199
경기도,김포시,2023,4,10,2430200,1372
경기도,김포시,2023,4,11,2124100,1185
경기도,김포시,2023,4,12,2720300,1652
경기도,김포시,2023,4,13,2298400,1321
경기도,김포시,2023,4,14,2243100,1322
경기도,김포시,2023,4,15,2311300,1318
경기도,김포시,2023,4,16,4010900,2259
경기도,김포시,2023,4,17,2542500,1415
경기도,김포시,2023,4,18,2244900,1354
경기도,김포시,2023,4,19,2845300,1754
경기도,김포시,2023,4,20,2239450,1383
경기도,김포시,2023,4,21,2279250,1397
경기도,김포시,2023,4,22,2508650,1460
경기도,김포시,2023,4,23,3957350,2335
경기도,김포시,2023,4,24,2509050,1460
경기도,김포시,2023,4,25,2226050,1311
경기도,김포시,2023,4,26,2906050,1807
경기도,김포시,2023,4,27,2518100,1499
경기도,김포시,2023,4,28,1327300,821
경기도,김포시,2023,4,29,829850,471
경기도,김포시,2023,4,30,714550,403
경기도,김포시,2023,5,1,805050,416
경기도,김포시,2023,5,2,2584800,1434
경기도,김포시,2023,5,3,3127200,1847
경기도,김포시,2023,5,4,2718550,1623
경기도,김포시,2023,5,5,2082350,1207
경기도,김포시,2023,5,6,2613750,1446
경기도,김포시,2023,5,7,4156150,2398
경기도,김포시,2023,5,8,2710500,1525
경기도,김포시,2023,5,9,2676350,1547
경기도,김포시,2023,5,10,2976150,1823
경기도,김포시,2023,5,11,2527600,1551
경기도,김포시,2023,5,12,2240000,1405
경기도,김포시,2023,5,13,2777700,1593
경기도,김포시,2023,5,14,4451650,2491
경기도,김포시,2023,5,15,2881950,1614
경기도,김포시,2023,5,16,2596700,1569
경기도,김포시,2023,5,17,3057950,1898
경기도,김포시,2023,5,18,2614200,1594
경기도,김포시,2023,5,19,2638200,1581
경기도,김포시,2023,5,20,2864250,1681
경기도,김포시,2023,5,21,4323600,2561
경기도,김포시,2023,5,22,2801200,1684
경기도,김포시,2023,5,23,2803350,1680
경기도,김포시,2023,5,24,3097250,1985
경기도,김포시,2023,5,25,2702200,1661
경기도,김포시,2023,5,26,2813250,1729
경기도,김포시,2023,5,27,2088250,1186
경기도,김포시,2023,5,28,3308700,1713
경기도,김포시,2023,5,29,4352200,2389
경기도,김포시,2023,5,30,3229000,1847
경기도,김포시,2023,5,31,3489850,2112
경기도,김포시,2023,6,1,2706150,1721
경기도,김포시,2023,6,2,2699350,1660
경기도,김포시,2023,6,3,2990300,1805
경기도,김포시,2023,6,4,4361100,2523
경기도,김포시,2023,6,5,2827200,1616
경기도,김포시,2023,6,6,3315750,1977
경기도,김포시,2023,6,7,3453150,2101
경기도,김포시,2023,6,8,2571800,1591
경기도,김포시,2023,6,9,2816800,1730
경기도,김포시,2023,6,10,3010750,1808
경기도,김포시,2023,6,11,4821250,2847
경기도,김포시,2023,6,12,2982873,1842
경기도,김포시,2023,6,13,2740200,1742
경기도,김포시,2023,6,14,3248100,2073
경기도,김포시,2023,6,15,2850700,1795
경기도,김포시,2023,6,16,2631450,1680
경기도,김포시,2023,6,17,3330600,1922
경기도,김포시,2023,6,18,4598150,2780
경기도,김포시,2023,6,19,3048800,1857
경기도,김포시,2023,6,20,2852250,1778
경기도,김포시,2023,6,21,3222550,2075
경기도,김포시,2023,6,22,2947300,1915
경기도,김포시,2023,6,23,2799500,1735
경기도,김포시,2023,6,24,3276800,1929
경기도,김포시,2023,6,25,4957250,2941
경기도,김포시,2023,6,26,2721000,1596
경기도,김포시,2023,6,27,3304200,2059
경기도,김포시,2023,6,28,3452700,2267
경기도,김포시,2023,6,29,2448850,1534
경기도,김포시,2023,6,30,3146450,1926
경기도,김포시,2023,7,1,3507850,2059
경기도,김포시,2023,7,2,5015600,2969
경기도,김포시,2023,7,3,3141700,1917
경기도,김포시,2023,7,4,2274200,1402
경기도,김포시,2023,7,5,4093600,2607
경기도,김포시,2023,7,6,3112900,1943
경기도,김포시,2023,7,7,3044500,1872
경기도,김포시,2023,7,8,3401600,2106
경기도,김포시,2023,7,9,4968800,2887
경기도,김포시,2023,7,10,3294600,1987
경기도,김포시,2023,7,11,2752100,1726
경기도,김포시,2023,7,12,3977250,2550
경기도,김포시,2023,7,13,2456650,1543
경기도,김포시,2023,7,14,2864050,1763
경기도,김포시,2023,7,15,3738050,2190
경기도,김포시,2023,7,16,5237950,3099
경기도,김포시,2023,7,17,3337100,2013
경기도,김포시,2023,7,18,3208700,2002
경기도,김포시,2023,7,19,3604400,2280
경기도,김포시,2023,7,20,2978450,1921
경기도,김포시,2023,7,21,2979850,1871
경기도,김포시,2023,7,22,3303550,1937
경기도,김포시,2023,7,23,4742450,2791
경기도,김포시,2023,7,24,3398500,2079
경기도,김포시,2023,7,25,3149723,1998
경기도,김포시,2023,7,26,3715750,2358
경기도,김포시,2023,7,27,3126600,1996
경기도,김포시,2023,7,28,3104650,1895
경기도,김포시,2023,7,29,3492750,2092
경기도,김포시,2023,7,30,4595050,2782
경기도,김포시,2023,7,31,2978200,1883
경기도,김포시,2023,8,1,2975350,1951
경기도,김포시,2023,8,2,3638600,2346
경기도,김포시,2023,8,3,3015900,1969
경기도,김포시,2023,8,4,2791050,1826
경기도,김포시,2023,8,5,3147650,1942
경기도,김포시,2023,8,6,4562350,2868
경기도,김포시,2023,8,7,3086450,1879
경기도,김포시,2023,8,8,2965650,1948
경기도,김포시,2023,8,9,3582823,2458
경기도,김포시,2023,8,10,2182750,1338
경기도,김포시,2023,8,11,2986950,1914
경기도,김포시,2023,8,12,3196100,2064
경기도,김포시,2023,8,13,3900750,2522
경기도,김포시,2023,8,14,2597900,1704
경기도,김포시,2023,8,15,3183750,2084
경기도,김포시,2023,8,16,3198450,2209
경기도,김포시,2023,8,17,2898150,1998
경기도,김포시,2023,8,18,2641500,1903
경기도,김포시,2023,8,19,3131450,2087
경기도,김포시,2023,8,20,4608723,3052
경기도,김포시,2023,8,21,2923800,2016
경기도,김포시,2023,8,22,2547650,1763
경기도,김포시,2023,8,23,2989100,2148
경기도,김포시,2023,8,24,2834500,2034
경기도,김포시,2023,8,25,2538300,1831
경기도,김포시,2023,8,26,3067300,2097
경기도,김포시,2023,8,27,4337700,2950
경기도,김포시,2023,8,28,2571250,1771
경기도,김포시,2023,8,29,2821250,1919
경기도,김포시,2023,8,30,3105850,2253
경기도,김포시,2023,8,31,2768000,1988
경기도,김포시,2023,9,1,2599350,1759
경기도,김포시,2023,9,2,3087300,2077
경기도,김포시,2023,9,3,4216000,2962
경기도,김포시,2023,9,4,2645450,1905
경기도,김포시,2023,9,5,2783750,1982
경기도,김포시,2023,9,6,3092950,2287
경기도,김포시,2023,9,7,2740550,1965
경기도,김포시,2023,9,8,2591450,1844
경기도,김포시,2023,9,9,3003450,2093
경기도,김포시,2023,9,10,4492200,3033
경기도,김포시,2023,9,11,2735450,1974
경기도,김포시,2023,9,12,2865600,2048
경기도,김포시,2023,9,13,2430900,1790
경기도,김포시,2023,9,14,3017000,2156
경기도,김포시,2023,9,15,2583650,1784
경기도,김포시,2023,9,16,2687700,1845
경기도,김포시,2023,9,17,5048350,3269
경기도,김포시,2023,9,18,3027650,2071
경기도,김포시,2023,9,19,2827950,1991
경기도,김포시,2023,9,20,2919350,2018
경기도,김포시,2023,9,21,2894950,2032
경기도,김포시,2023,9,22,2602250,1816
경기도,김포시,2023,9,23,3084900,2029
경기도,김포시,2023,9,24,4743950,3053
경기도,김포시,2023,9,25,2890500,1879
경기도,김포시,2023,9,26,2764300,1705
경기도,김포시,2023,9,27,4832000,3149
경기도,김포시,2023,9,28,4003950,2582
경기도,김포시,2023,9,29,2664350,1627
경기도,김포시,2023,9,30,3365050,1963
경기도,김포시,2023,10,1,3237300,2029
경기도,김포시,2023,10,2,3636550,2165
경기도,김포시,2023,10,3,3951950,2422
경기도,김포시,2023,10,4,3246900,2064
경기도,김포시,2023,10,5,2871400,1947
경기도,김포시,2023,10,6,2561250,1696
경기도,김포시,2023,10,7,2945850,1927
경기도,김포시,2023,10,8,3880600,2573
경기도,김포시,2023,10,9,3528050,2259
경기도,김포시,2023,10,10,2963650,1922
경기도,김포시,2023,10,11,3102450,2116
경기도,김포시,2023,10,12,2773300,1851
경기도,김포시,2023,10,13,2551450,1727
경기도,김포시,2023,10,14,2822700,1802
경기도,김포시,2023,10,15,4656100,2934
경기도,김포시,2023,10,16,2839250,1831
경기도,김포시,2023,10,17,2724000,1775
경기도,김포시,2023,10,18,3112150,2092
경기도,김포시,2023,10,19,2518200,1683
경기도,김포시,2023,10,20,2492900,1621
경기도,김포시,2023,10,21,2879800,1758
경기도,김포시,2023,10,22,4525400,2801
경기도,김포시,2023,10,23,2940750,1833
경기도,김포시,2023,10,24,2840950,1831
경기도,김포시,2023,10,25,3215600,2108
경기도,김포시,2023,10,26,2601100,1757
경기도,김포시,2023,10,27,2506750,1650
경기도,김포시,2023,10,28,3043000,1847
경기도,김포시,2023,10,29,4515400,2769
경기도,김포시,2023,10,30,2981800,1783
경기도,김포시,2023,10,31,3027550,1876
경기도,김포시,2023,11,1,3230000,2121
경기도,김포시,2023,11,2,2885500,1846
경기도,김포시,2023,11,3,2773200,1711
경기도,김포시,2023,11,4,3397900,1986
경기도,김포시,2023,11,5,4609450,2675
경기도,김포시,2023,11,6,2923450,1700
경기도,김포시,2023,11,7,3352150,1898
경기도,김포시,2023,11,8,3429100,2131
경기도,김포시,2023,11,9,2856200,1682
경기도,김포시,2023,11,10,2705550,1553
경기도,김포시,2023,11,11,3370100,1763
경기도,김포시,2023,11,12,5205600,2720
경기도,김포시,2023,11,13,3169200,1757
경기도,김포시,2023,11,14,3292900,1756
경기도,김포시,2023,11,15,3461650,2037
경기도,김포시,2023,11,16,2966600,1559
경기도,김포시,2023,11,17,3456050,1789
